,formula,mean,std,ei
1304,Nb79.4Cr2.0Zr1.1Mo6.4W11.1,894.8212105349321,116.0587620278745,0.2483921008869853
1152,Nb71.2V4.3Cr2.1Ta12.2W10.2,895.7466561938534,115.71810981489656,0.2481979358184189
694,Nb74.1Si3.8Cr2.1Ta9.5W10.5,888.0414510818657,118.44159631062304,0.247793527694222
625,Nb71.0Si3.9V2.2Ta10.9W12.0,885.5419725858778,119.25637553461532,0.2464553075826032
1305,Nb66.9Cr3.9Zr1.1Mo17.0W11.1,897.7129583288778,114.81247948044296,0.2444261882463394
1306,Nb68.0Cr3.9Zr1.1Mo15.9W11.1,897.7180457930483,114.8037534888184,0.2442990070239354
1307,Nb76.1Cr2.0Zr2.2Mo8.5W11.1,894.0391403956186,116.0010613941426,0.2422376647044064
540,Nb67.6Si3.9Ti4.6W12.0Re11.8,890.0032243869741,117.29494006535552,0.2397150663816165
695,Nb70.3Si3.9Cr2.1Ta11.6W12.0,885.0702047036307,118.93375487957998,0.2377677779772768
696,Nb71.1Si3.9Cr2.1Ta10.9W12.0,885.0583975926614,118.92002279952402,0.2374545645003294
697,Nb71.8Si3.9Cr2.1Ta10.3W11.9,885.0721840144116,118.85775009258036,0.2364530758964573
698,Nb72.6Si3.9Cr2.1Ta9.6W11.8,885.0167400544796,118.82105822424668,0.23547336509137
699,Nb73.3Si3.9Cr2.1Ta9.0W11.8,884.5687038018244,118.93876156130432,0.2347657756510215
729,Nb74.3Si3.8Co1.8Ta8.9W11.1,885.4808595094333,118.49928049431936,0.2327452591192107
240,Nb73.4C8.3V2.0W10.9Re5.4,889.1764777854424,117.16800223694028,0.2323271907562509
1308,Nb69.1Cr4.3Co1.9Ta12.4W12.2,896.5440412470771,114.55723671120067,0.2323175324933155
626,Nb67.6Si3.9V4.3Ta12.2W12.0,884.4364151197705,118.82787231892496,0.2320478980326761
627,Nb68.4Si3.9V4.3Ta11.5W11.9,884.4255555311373,118.82746379553622,0.2319750371105566
730,Nb75.0Si3.8Co1.8Ta8.3W11.1,885.4404213602072,118.4493136535856,0.2316390360823366
628,Nb69.9Si3.9V4.3Ta10.2W11.8,884.3724364890475,118.80509446222796,0.2312699719394679
629,Nb69.2Si3.9V4.3Ta10.8W11.8,884.3724364890475,118.80509446222796,0.2312699719394679
1309,Nb65.8Cr3.9Zr2.2Mo17.0W11.1,896.8385814441037,114.22483810860784,0.2283062368525821
1310,Nb70.1Cr3.9Zr1.1Mo13.8W11.1,896.8454975942519,114.22231730174263,0.2283049890652806
1311,Nb66.9Cr3.9Zr2.2Mo15.9W11.1,896.8427950443994,114.216933508642,0.2281941029894567
1312,Nb69.0Cr3.9Zr1.1Mo14.9W11.1,896.8427950443994,114.216933508642,0.2281941029894567
940,Nb65.2Ti2.1Cr3.9Mo17.9W11.0,896.730246388416,114.19881656414736,0.2271823388948186
146,Nb57.9B9.2Mo17.6Ta6.6W8.7,883.8162074537413,118.70524619522531,0.2262435574587549
147,Nb58.2B9.3Mo16.7Ta6.1W9.8,883.8162074537413,118.70524619522531,0.2262435574587549
145,Nb55.5B9.4Mo17.9Ta8.4W8.8,883.8162074537413,118.70524619522531,0.2262435574587549
140,Nb54.4B9.4Mo19.0Ta9.5W7.7,883.8162074537413,118.70524619522531,0.2262435574587549
142,Nb59.2B9.3Mo15.6Ta5.0W10.9,883.8162074537413,118.70524619522531,0.2262435574587549
143,Nb56.6B9.4Mo16.9Ta7.3W9.9,883.8162074537413,118.70524619522531,0.2262435574587549
144,Nb58.9B9.2Mo16.6Ta5.5W9.7,883.8162074537413,118.70524619522531,0.2262435574587549
141,Nb56.8B9.2Mo18.7Ta7.7W7.6,883.8162074537413,118.70524619522531,0.2262435574587549
156,Nb56.0B9.3Mo18.8Ta7.7W8.2,883.8118889502219,118.70417973232983,0.2261999948905353
155,Nb58.6B9.2Mo17.6Ta5.5W9.2,883.8118889502219,118.70417973232983,0.2261999948905353
152,Nb56.0B9.3Mo18.8Ta7.2W8.7,883.8118889502219,118.70417973232983,0.2261999948905353
153,Nb58.7B9.2Mo17.6Ta4.9W9.7,883.8118889502219,118.70417973232983,0.2261999948905353
154,Nb59.7B9.2Mo16.5Ta4.4W10.2,883.8118889502219,118.70417973232983,0.2261999948905353
159,Nb55.3B9.3Mo18.9Ta8.3W8.2,883.8118889502219,118.70417973232983,0.2261999948905353
158,Nb57.1B9.3Mo17.7Ta6.1W9.8,883.8118889502219,118.70417973232983,0.2261999948905353
157,Nb53.6B9.4Mo19.1Ta9.6W8.3,883.8118889502219,118.70417973232983,0.2261999948905353
151,Nb56.8B9.2Mo18.7Ta7.2W8.1,883.8118889502219,118.70417973232983,0.2261999948905353
150,Nb60.0B9.2Mo15.6Ta4.4W10.8,883.8118889502219,118.70417973232983,0.2261999948905353
149,Nb57.4B9.3Mo16.8Ta6.7W9.9,883.8118889502219,118.70417973232983,0.2261999948905353
148,Nb54.5B9.4Mo19.0Ta8.9W8.3,883.8118889502219,118.70417973232983,0.2261999948905353
1313,Nb69.9Cr4.3Co1.9Ta12.4W11.6,897.5983492663563,113.77946240318872,0.2252324592230978
242,Nb70.6C8.5V2.0W11.1Re7.7,891.824398594512,115.5581495650603,0.2207770650160863
241,Nb69.9C8.6V2.0W11.2Re8.3,891.824398594512,115.5581495650603,0.2207770650160863
731,Nb71.2Si3.9Co1.9Ta11.6W11.4,883.3434807465912,118.53049636205736,0.2205569491644625
732,Nb70.4Si3.9Co1.9Ta12.3W11.5,883.3463403283553,118.52687164273698,0.2205137108891244
245,Nb69.2C8.6V2.0W11.3Re8.9,891.8066582030302,115.54336710458608,0.2204225301701763
244,Nb69.2C8.6V2.0W10.7Re9.5,891.8066582030302,115.54336710458608,0.2204225301701763
243,Nb69.9C8.6V2.0W10.7Re8.9,891.8066582030302,115.54336710458608,0.2204225301701763
246,Nb66.2C8.8V2.1W11.5Re11.4,891.7358425094108,115.56618771008932,0.2203865150415387
220,Nb66.1C8.8Ti2.2W11.5Re11.4,891.7358425094108,115.56618771008932,0.2203865150415387
733,Nb72.0Si3.9Co1.9Ta10.9W11.3,883.3495391308463,118.51367478819635,0.2203145125323249
734,Nb72.8Si3.9Co1.8Ta10.2W11.3,883.3495391308463,118.51367478819635,0.2203145125323249
247,Nb66.9C8.8V2.1W10.9Re11.3,891.774528279924,115.54817419511672,0.2203127817365249
249,Nb68.4C8.7V2.0W10.8Re10.1,891.7836278785456,115.5407673716282,0.2202420786014205
248,Nb68.4C8.7V2.0W11.3Re9.5,891.7836278785456,115.5407673716282,0.2202420786014205
254,Nb68.4C8.7V2.0W10.2Re10.6,891.7787418802197,115.54021667610174,0.2202038256039458
253,Nb66.9C8.8V2.1W11.5Re10.8,891.7787418802197,115.54021667610174,0.2202038256039458
252,Nb67.7C8.7V2.1W10.8Re10.7,891.7787418802197,115.54021667610174,0.2202038256039458
251,Nb67.7C8.7V2.1W10.3Re11.3,891.7787418802197,115.54021667610174,0.2202038256039458
250,Nb67.7C8.7V2.1W11.4Re10.1,891.7787418802197,115.54021667610174,0.2202038256039458
221,Nb66.8C8.8Ti2.2W11.5Re10.7,891.7787418802197,115.54021667610174,0.2202038256039458
222,Nb67.6C8.7Ti2.2W11.4Re10.1,891.7787418802197,115.54021667610174,0.2202038256039458
735,Nb71.2Si3.9Co1.9Ta11.0W12.0,882.8983040757003,118.6459738731764,0.2198813353931223
738,Nb73.5Si3.9Co1.8Ta9.0W11.8,882.9015028781912,118.63280234851548,0.2196831700940291
736,Nb72.0Si3.9Co1.9Ta10.3W11.9,882.9015028781912,118.63280234851548,0.2196831700940291
737,Nb72.8Si3.9Co1.9Ta9.6W11.9,882.9015028781912,118.63280234851548,0.2196831700940291
223,Nb72.6C8.4Ti2.1W11.0Re5.9,892.235616605216,115.32404565827105,0.2192760281562737
739,Nb73.5Si3.9Co1.8Ta9.6W11.2,883.3515184416273,118.43784364276816,0.2190776449547249
224,Nb65.2C8.3Ti8.3W9.2Re9.1,895.5545226731554,114.0074431253352,0.2168027741158895
1080,Nb53.4Ti14.5Ta12.8W12.6Re6.8,894.8511446521584,114.2435284157988,0.2166063321891367
1153,Nb76.3V2.1Cr2.1W11.9Re7.6,894.2745531416289,114.36091672968487,0.2151756298885432
1154,Nb74.1V2.2Cr2.1W12.1Re9.5,893.5820971853337,114.55239424200704,0.2143087231870115
1155,Nb71.0V2.2Cr2.2W12.4Re12.2,893.5780376327958,114.55319512716932,0.214298326729007
1315,Nb71.2Cr2.2Co1.9W12.4Re12.3,893.568210709485,114.55108381200093,0.2142060307198448
1314,Nb72.0Cr2.2Co1.9W12.3Re11.6,893.568210709485,114.55108381200093,0.2142060307198448
1156,Nb72.6V2.2Cr2.2W11.6Re11.5,893.5785207716066,114.547285489313,0.214203181102768
1158,Nb71.8V2.2Cr2.2W12.3Re11.5,893.5785207716066,114.547285489313,0.214203181102768
1157,Nb71.8V2.2Cr2.2W11.7Re12.1,893.5785207716066,114.547285489313,0.214203181102768
1159,Nb72.6V2.2Cr2.2W12.2Re10.9,893.5793946354813,114.54648543822468,0.2141950153883836
1317,Nb72.0Cr2.2Co1.9W11.7Re12.2,893.5648087176888,114.44935124587828,0.212504982090681
1316,Nb72.8Cr2.2Co1.9W12.3Re10.9,893.5648087176888,114.44935124587828,0.212504982090681
1318,Nb73.5Cr2.2Co1.9W12.2Re10.2,893.5713796008095,114.44550036523144,0.2124795823877578
1319,Nb74.3Cr2.1Co1.9W12.1Re9.6,893.5713796008095,114.44550036523144,0.2124795823877578
225,Nb62.0C8.3Ti10.4W10.3Re9.1,894.8180579435978,113.99303569909608,0.2122448950193267
226,Nb58.1C8.3Ti12.5W10.9Re10.2,894.8183128412533,113.99030446295122,0.2122012689165893
229,Nb62.0C8.3Ti10.4W9.2Re10.1,894.814453625001,113.99088732258558,0.2121884889688365
228,Nb62.0C8.3Ti10.4W9.7Re9.6,894.814453625001,113.99088732258558,0.2121884889688365
227,Nb61.3C8.3Ti10.4W10.9Re9.1,894.814453625001,113.99088732258558,0.2121884889688365
230,Nb61.3C8.3Ti10.4W10.3Re9.7,894.8132210468352,113.99049594089551,0.2121748709385567
760,Nb74.9Si3.9Zr1.2W11.8Re8.2,881.7207199838664,118.53246265812174,0.2113520382745553
762,Nb77.1Si3.8Zr1.2W11.6Re6.3,881.7080977063054,118.51349112936067,0.2109792831006509
761,Nb76.4Si3.8Zr1.2W11.7Re6.9,881.7080977063054,118.51349112936067,0.2109792831006509
765,Nb75.7Si3.9Zr1.2W11.8Re7.5,881.7048609084932,118.5112626858871,0.210925755560313
764,Nb75.7Si3.9Zr1.2W11.2Re8.1,881.7048609084932,118.5112626858871,0.210925755560313
763,Nb74.9Si3.9Zr1.2W11.2Re8.8,881.7048609084932,118.5112626858871,0.210925755560313
630,Nb69.5Si4.0V2.2Ta12.3W12.1,882.8501431999083,118.07349578675044,0.2103371687847348
766,Nb77.8Si3.8Zr1.2W11.6Re5.7,881.568694402726,118.43300227389985,0.2089282844048869
769,Nb77.1Si3.8Zr1.2W11.0Re6.9,881.5740757914987,118.41224162765369,0.208629960821898
768,Nb76.4Si3.8Zr1.2W11.1Re7.5,881.5740757914987,118.41224162765369,0.208629960821898
767,Nb74.5Si3.8Zr2.4W11.8Re7.5,881.5740757914987,118.41224162765369,0.208629960821898
778,Nb75.7Si3.9Zr1.2W10.0Re9.3,881.5708389936866,118.41000761513548,0.2085768112133839
773,Nb73.0Si3.9Zr2.4W11.3Re9.4,881.5708389936866,118.41000761513548,0.2085768112133839
771,Nb73.7Si3.9Zr2.4W11.8Re8.2,881.5708389936866,118.41000761513548,0.2085768112133839
770,Nb74.2Si3.9Zr1.2W9.5Re11.2,881.5708389936866,118.41000761513548,0.2085768112133839
774,Nb75.7Si3.9Zr1.2W10.6Re8.7,881.5708389936866,118.41000761513548,0.2085768112133839
775,Nb76.4Si3.8Zr1.2W10.5Re8.1,881.5708389936866,118.41000761513548,0.2085768112133839
776,Nb72.3Si3.9Zr2.4W10.8Re10.6,881.5708389936866,118.41000761513548,0.2085768112133839
777,Nb73.0Si3.9Zr2.4W11.9Re8.8,881.5708389936866,118.41000761513548,0.2085768112133839
779,Nb74.9Si3.9Zr1.2W10.7Re9.3,881.5708389936866,118.41000761513548,0.2085768112133839
772,Nb74.9Si3.9Zr1.2W10.1Re9.9,881.5708389936866,118.41000761513548,0.2085768112133839
631,Nb73.5Si3.9V2.1W11.8Re8.7,881.5292550021707,118.34528768653696,0.2073281180960084
632,Nb74.2Si3.8V2.1W11.7Re8.1,881.5360482790045,118.33856760368856,0.2072597933784727
255,Nb72.7C8.4V2.0W11.0Re6.0,890.877060691429,115.0594277983836,0.2070845212249432
256,Nb72.0C8.4V2.0W11.0Re6.5,890.877060691429,115.0594277983836,0.2070845212249432
633,Nb73.5Si3.9V2.1W11.2Re9.3,881.5174478912016,118.33093558798222,0.2070377913254864
257,Nb71.3C8.5V2.0W11.1Re7.1,890.8734998839531,115.05767626650062,0.207036334713079
231,Nb71.9C8.4Ti2.1W11.0Re6.5,890.8701620060294,115.0551746943694,0.2069773640383436
258,Nb72.7C8.4V2.0W10.4Re6.5,890.8701620060294,115.0551746943694,0.2069773640383436
259,Nb73.4C8.3V2.0W9.8Re6.5,890.8701620060294,115.0551746943694,0.2069773640383436
233,Nb71.2C8.5Ti2.1W11.1Re7.1,890.8407067058494,115.04010290750168,0.2065698431411731
232,Nb71.9C8.4Ti2.1W10.5Re7.1,890.8407067058494,115.04010290750168,0.2065698431411731
740,Nb73.7Si3.9Co1.8W11.8Re8.8,881.5312343129517,118.2695763599862,0.2061511503359385
741,Nb73.0Si3.9Co1.9W11.9Re9.4,881.5312343129517,118.2695763599862,0.2061511503359385
541,Nb72.7Si3.9Ti2.3W11.8Re9.4,881.5312343129517,118.2695763599862,0.2061511503359385
542,Nb71.9Si3.9Ti2.3W10.7Re11.2,881.4011508510591,118.29067385493242,0.2057706197380611
234,Nb70.5C8.5Ti2.1W11.1Re7.7,890.8919203144559,114.96289351094062,0.205620693073651
235,Nb71.2C8.5Ti2.1W10.0Re8.2,890.8919203144559,114.96289351094062,0.205620693073651
260,Nb70.6C8.5Cr2.0W11.2Re7.7,890.8919203144559,114.96289351094062,0.205620693073651
236,Nb71.2C8.5Ti2.1W10.5Re7.7,890.8919203144559,114.96289351094062,0.205620693073651
237,Nb69.8C8.6Ti2.1W11.2Re8.3,890.8920439920561,114.96157577900618,0.2056003190787945
238,Nb70.5C8.5Ti2.1W10.6Re8.2,890.8851453066563,114.95731995389744,0.205493692800784
239,Nb69.1C8.6Ti2.2W11.3Re8.9,890.8810786083735,114.95225619456558,0.2053900417400005
261,Nb66.2C8.8Cr2.0W11.5Re11.4,890.8102629147539,114.97474657000002,0.2053532846225614
263,Nb69.9C8.6Cr2.0W11.2Re8.3,890.874179922974,114.94799936631404,0.2052834845542783
262,Nb69.9C8.6Cr2.0W10.7Re8.9,890.874179922974,114.94799936631404,0.2052834845542783
264,Nb67.0C8.8Cr2.0W11.5Re10.8,890.8489486852673,114.95682930812995,0.2052834377277796
543,Nb72.7Si3.9Ti2.3W11.3Re9.9,881.4757903530198,118.23116443512632,0.2052481629192497
266,Nb67.0C8.8Cr2.0W10.9Re11.3,890.8033642293543,114.97048632524108,0.205246706719965
265,Nb67.7C8.7Cr2.0W10.3Re11.3,890.8033642293543,114.97048632524108,0.205246706719965
547,Nb73.4Si3.9Ti2.3W11.8Re8.7,881.4825836298535,118.22444093743805,0.2051802541922387
544,Nb74.1Si3.8Ti2.2W11.1Re8.7,881.4825836298535,118.22444093743805,0.2051802541922387
545,Nb74.8Si3.8Ti2.2W11.6Re7.5,881.4825836298535,118.22444093743805,0.2051802541922387
546,Nb74.1Si3.8Ti2.2W11.7Re8.1,881.4825836298535,118.22444093743805,0.2051802541922387
267,Nb67.7C8.7Cr2.0W11.4Re10.1,890.853162285563,114.94886478064466,0.2051798400002387
270,Nb69.2C8.6Cr2.0W10.7Re9.5,890.8511495984893,114.9451993374363,0.2051100986880218
268,Nb68.5C8.7Cr2.0W11.3Re9.5,890.8511495984893,114.9451993374363,0.2051100986880218
269,Nb69.2C8.6Cr2.0W11.3Re8.9,890.8511495984893,114.9451993374363,0.2051100986880218
271,Nb68.5C8.7Cr2.0W10.2Re10.6,890.8462636001634,114.94460615132914,0.2050733438487664
272,Nb67.7C8.7Cr2.0W10.8Re10.7,890.8462636001634,114.94460615132914,0.2050733438487664
273,Nb68.5C8.7Cr2.0W10.8Re10.1,890.8462636001634,114.94460615132914,0.2050733438487664
1081,Nb53.4Ti14.5Ta12.1W12.6Re7.4,893.4222881243369,113.91922074391157,0.2031003027190403
1082,Nb52.5Ti14.6Ta12.8W12.0Re8.1,893.4222881243369,113.91922074391157,0.2031003027190403
1083,Nb53.4Ti14.5Ta11.5W12.6Re8.1,893.4220956707342,113.9064177278701,0.2028951496242752
1084,Nb53.4Ti14.5Ta10.8W12.6Re8.7,893.4220956707342,113.9064177278701,0.2028951496242752
548,Nb72.7Si3.9Ti2.3W10.7Re10.5,880.8955287464569,118.22957725243192,0.2020850031551473
549,Nb73.4Si3.9Ti2.3W11.2Re9.3,880.9023220232906,118.22288700724629,0.2020183992567947
900,Nb68.8Ti4.7V2.2W12.2Re12.1,893.0711570753956,113.85574880442952,0.2001467313110192
902,Nb70.4Ti4.6V2.2W12.1Re10.7,893.0819716307384,113.84383489167116,0.2000185273745791
901,Nb69.6Ti4.7V2.2W12.1Re11.4,893.0819716307384,113.84383489167116,0.2000185273745791
904,Nb69.6Ti4.7V2.2W11.5Re12.0,893.0701645197694,113.82894387451697,0.1997190242657778
903,Nb70.4Ti4.6V2.2W11.5Re11.3,893.0701645197694,113.82894387451697,0.1997190242657778
905,Nb71.2Ti4.6V2.2W12.0Re10.1,893.07673540289,113.82510055928844,0.1996946726240351
550,Nb71.9Si3.9Ti2.3W10.1Re11.8,881.3115239491794,117.83265937745264,0.1982259266363055
634,Nb70.7Si3.8V4.2Ta9.5W11.7,882.3707587953605,117.4391751426315,0.1978471448226517
274,Nb75.5C8.2Cr1.9W4.8Re9.5,893.3690080482218,113.5614968008358,0.1971631344214013
275,Nb74.8C8.3Cr1.9W4.3Re10.7,893.3350123400546,113.54950903544557,0.1967911328343305
277,Nb75.5C8.2Cr1.9W4.3Re10.1,893.280166801037,113.48515393193348,0.1954932110429605
276,Nb75.5C8.2Cr1.9W3.8Re10.6,893.280166801037,113.48515393193348,0.1954932110429605
742,Nb72.2Si3.9Co1.9W10.2Re11.8,884.2159710369666,116.51917593470264,0.1936323569751477
551,Nb68.4Si3.9Ti4.6W11.9Re11.2,884.0686728933302,116.52589154651056,0.1929635985628754
278,Nb73.4C8.4Cr1.9W10.9Re5.4,891.7322805572458,113.73671460316729,0.1910775067089123
279,Nb72.7C8.4Cr1.9W10.4Re6.5,891.7322805572458,113.73671460316729,0.1910775067089123
743,Nb69.9Si4.0Co1.9W12.2Re12.0,884.4989139135431,116.2402782478046,0.1909247928227919
636,Nb74.9Si3.8V2.1W11.7Re7.5,880.4198653368749,117.56834765238575,0.1896427501173763
635,Nb74.2Si3.8V2.1W11.1Re8.7,880.4198653368749,117.56834765238575,0.1896427501173763
201,Nb61.9C8.1Si10.4W10.6Re8.9,880.9857429762693,117.34947884448307,0.1893076161877349
200,Nb61.9C8.1Si10.4W10.1Re9.4,880.9857429762693,117.34947884448307,0.1893076161877349
202,Nb62.0C8.1Si10.4W9.6Re10.0,880.9845103981036,117.34895341416168,0.189293612745564
637,Nb72.8Si3.9V2.1W10.1Re11.1,880.4299080839771,117.51653784973745,0.1889332016164284
638,Nb73.5Si3.9V2.1W10.6Re9.9,880.4299080839771,117.51653784973745,0.1889332016164284
744,Nb74.4Si3.8Co1.8W11.8Re8.1,880.4299080839771,117.51653784973745,0.1889332016164284
745,Nb73.0Si3.9Co1.9W11.3Re10.0,880.2989144625357,117.53801810990588,0.1885832568613372
639,Nb75.7Si3.8V2.1W11.6Re6.9,880.3681128173771,117.43781789880094,0.1874695869693114
746,Nb73.7Si3.9Co1.8W11.2Re9.3,880.3058755806112,117.4056356071422,0.1866877591999503
1085,Nb52.5Ti14.6Ta12.8W12.6Re7.5,891.72040375449,113.36335545744738,0.1854036135511547
1090,Nb49.7Ti14.8Ta11.8W11.0Re12.7,891.720761796012,113.35166789250192,0.1852317586995875
1089,Nb50.7Ti14.7Ta10.4W12.2Re12.0,891.720761796012,113.35166789250192,0.1852317586995875
1094,Nb49.7Ti14.8Ta12.4W12.2Re10.8,891.720761796012,113.35166789250192,0.1852317586995875
1091,Nb46.8Ti15.1Ta12.7W12.5Re13.0,891.720761796012,113.35166789250192,0.1852317586995875
1092,Nb47.8Ti15.0Ta12.6W12.4Re12.2,891.720761796012,113.35166789250192,0.1852317586995875
1093,Nb48.7Ti14.9Ta12.5W12.3Re11.5,891.720761796012,113.35166789250192,0.1852317586995875
1087,Nb50.6Ti14.7Ta12.4W12.8Re9.5,891.720761796012,113.35166789250192,0.1852317586995875
1095,Nb50.6Ti14.7Ta12.4W12.2Re10.1,891.720761796012,113.35166789250192,0.1852317586995875
1088,Nb49.7Ti14.8Ta10.5W12.2Re12.7,891.720761796012,113.35166789250192,0.1852317586995875
1096,Nb50.7Ti14.8Ta9.1W12.8Re12.6,891.720761796012,113.35166789250192,0.1852317586995875
1086,Nb49.7Ti14.8Ta12.4W12.9Re10.2,891.720761796012,113.35166789250192,0.1852317586995875
1098,Nb51.6Ti14.7Ta10.3W12.7Re10.7,891.720761796012,113.35166789250192,0.1852317586995875
1099,Nb49.7Ti14.8Ta11.1W11.6Re12.7,891.720761796012,113.35166789250192,0.1852317586995875
1097,Nb47.8Ti15.0Ta12.6W11.7Re12.9,891.720761796012,113.35166789250192,0.1852317586995875
747,Nb71.5Si3.9Co1.9W10.8Re11.9,883.7155682584772,116.11738453672868,0.1851115409570665
553,Nb73.4Si3.9Ti2.3W10.6Re9.9,879.7833429288489,117.47282428880332,0.1850445537846441
552,Nb72.7Si3.9Ti2.3W10.1Re11.1,879.7833429288489,117.47282428880332,0.1850445537846441
555,Nb74.9Si3.8Ti2.2W11.1Re8.0,879.800995794316,117.46665280363784,0.1850435529086671
554,Nb75.6Si3.8Ti2.2W11.6Re6.9,879.800995794316,117.46665280363784,0.1850435529086671
556,Nb74.1Si3.8Ti2.2W10.5Re9.2,879.7901362056828,117.46615526269562,0.1849822562014988
748,Nb73.0Si3.9Co1.9W10.7Re10.6,880.8036853278843,117.05993156696334,0.1841767367181743
557,Nb72.7Si3.9Ti2.3W9.5Re11.7,879.5810544480025,117.43566361134788,0.183505861385216
558,Nb73.4Si3.9Ti2.3W10.0Re10.5,879.6573168398058,117.37510158534086,0.1830160080063507
906,Nb70.4Ti4.6V2.2W10.9Re11.9,892.0263675248268,113.09218396251956,0.1829603467560301
907,Nb71.2Ti4.6V2.2W11.4Re10.7,892.0263675248268,113.09218396251956,0.1829603467560301
908,Nb71.9Ti4.6V2.2W11.9Re9.4,892.0329384079474,113.08837625721164,0.1829377970521801
749,Nb70.7Si4.0Co1.9W11.5Re12.0,883.2746165451887,116.05850232271194,0.1820540239360519
750,Nb71.5Si3.9Co1.9W11.4Re11.3,883.2030173565194,116.07359230581568,0.1819154229367245
909,Nb72.7Ti4.5V2.1W11.8Re8.8,891.9732756583135,113.03028599262647,0.1817799718029569
203,Nb67.4C8.2Si7.0W7.5Re10.0,879.3007992971369,117.03517759210284,0.1764865273395943
204,Nb67.4C8.2Si7.0W6.9Re10.5,879.282018093542,117.03173433787828,0.1763487040350386
205,Nb61.2C8.2Si10.5W9.6Re10.5,879.2670816231312,116.93495425525408,0.1749354395847444
207,Nb61.2C8.2Si10.5W10.1Re10.0,879.2670816231312,116.93495425525408,0.1749354395847444
206,Nb62.0C8.1Si10.4W9.0Re10.5,879.2670816231312,116.93495425525408,0.1749354395847444
751,Nb70.7Si4.0Co1.9W12.1Re11.4,881.5011745405191,116.05199661659135,0.1733504864115094
559,Nb71.1Si3.9Ti2.3W12.0Re10.6,878.6932428087491,116.9837093025516,0.1728928725906069
752,Nb71.5Si3.9Co1.9W12.0Re10.7,878.95912763262,116.77810987014514,0.1713327878719306
753,Nb72.2Si3.9Co1.9W12.0Re10.0,879.1178587542698,116.59900676935568,0.1696424548238999
754,Nb72.2Si3.9Co1.9W11.4Re10.6,879.1590529051267,116.53421132118422,0.168958619365708
208,Nb61.2C8.2Si10.5W10.7Re9.5,878.8822438740976,116.53752377161828,0.1677284640474012
209,Nb70.9C8.3Si3.6W10.3Re7.0,878.0030287095809,116.58223082932496,0.1643255312817964
211,Nb65.8C8.6Si3.7W11.3Re10.6,877.1188624049515,116.84160163411484,0.1637627466398949
210,Nb65.1C8.7Si3.7W11.3Re11.2,877.1188624049515,116.84160163411484,0.1637627466398949
755,Nb72.2Si3.9Co1.9W10.8Re11.2,877.6804235880224,116.27524426953576,0.1589011591313751
213,Nb68.0C8.5Si3.6W11.1Re8.8,876.787455100574,116.4108701472518,0.1567502173984332
212,Nb68.8C8.4Si3.6W11.0Re8.2,876.787455100574,116.4108701472518,0.1567502173984332
214,Nb67.3C8.5Si3.6W11.2Re9.4,876.787455100574,116.4108701472518,0.1567502173984332
215,Nb66.6C8.6Si3.7W11.2Re10.0,876.787455100574,116.4108701472518,0.1567502173984332
217,Nb65.8C8.6Si3.7W10.7Re11.1,876.787455100574,116.4108701472518,0.1567502173984332
216,Nb66.6C8.6Si3.7W10.7Re10.5,876.787455100574,116.4108701472518,0.1567502173984332
218,Nb65.3C8.3Si7.1W10.8Re8.5,877.1994359358011,116.26679684301078,0.1567014569249363
219,Nb66.0C8.2Si7.0W10.2Re8.5,877.1994359358011,116.26679684301078,0.1567014569249363
941,Nb75.4Ti2.1Cr2.0Mo9.5W11.0,888.6038715131747,112.36737581578456,0.1565582437842585
942,Nb76.4Ti2.1Cr2.0Mo8.5W11.0,888.5232839747741,112.29772098581093,0.1552945786327761
943,Nb66.2Ti2.1Cr3.9Mo16.8W11.0,891.2603748959413,110.81505416439003,0.1482572536864186
756,Nb70.5Si3.9Co3.7W11.9Re10.0,883.3956030654383,113.0171824634446,0.1425241676712467
757,Nb71.3Si3.9Co3.7W11.2Re9.9,882.7107542182586,113.0423687214074,0.1400625798431771
910,Nb83.0Ti4.2V2.0W7.6Re3.2,891.8185309374488,109.69466605410148,0.1368362793040278
944,Nb67.3Ti2.1Cr3.9Mo15.8W11.0,890.1940335046465,110.09515843828328,0.1350856219793319
758,Nb71.3Si3.9Co3.7W10.6Re10.5,884.0386786858028,112.01808254452428,0.1333393348389289
860,Nb83.8Ti2.1V2.0Mo1.1W11.0,888.659541930386,110.43627414791511,0.1330317957300539
911,Nb73.4Ti4.5V2.1W11.8Re8.1,888.371175157172,110.44886551214672,0.1320567352339536
759,Nb72.1Si3.8Co3.7W10.6Re9.9,882.4425653254629,112.07334448786472,0.1279240415739537
945,Nb74.3Ti2.1Cr2.0Mo10.6W11.0,888.2364042708153,109.75168127212756,0.1237170388593358
912,Nb75.7Ti4.4V2.1W6.4Re11.4,888.8821999571828,109.46612111880994,0.1229562595373134
913,Nb75.6Ti4.4V2.1W8.1Re9.7,887.0240710894714,110.0318046758611,0.1223513274229446
914,Nb76.3Ti4.4V2.1W7.5Re9.7,888.842799806362,109.42307959655648,0.1223429487159251
915,Nb75.6Ti4.4V2.1W7.0Re10.9,888.8277368093219,109.42262395715588,0.1222831596302007
916,Nb76.4Ti4.4V2.1W6.9Re10.2,888.8518936175831,109.41248657348468,0.1222607309092249
917,Nb74.9Ti4.5V2.1W7.6Re10.9,887.0293992183857,110.01365359716812,0.1221739691657464
918,Nb81.7Ti4.2V2.0W10.5Re1.6,888.6163222876239,109.4711350289097,0.1220421324231126
